PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2004-05,,2005-03-27T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2005-12-12T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2006-01-15T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2005-06,,2006-03-05T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Player of the Week,,2006-07,,2006-11-06T00:00:00,East,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2007-11-18T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-01-06T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Denver Nuggets,NBA Player of the Week,,2007-08,,2008-04-13T00:00:00,West,Award,Kia Motors,KIPWK,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Month,,1996-97,04/01/1997,,,Award,Kia Motors,KIRMO,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Month,,1996-97,11/01/1996,,,Award,Kia Motors,KIRMO,
947,Allen,Iverson,Philadelphia 76ers,NBA Rookie of the Year,,1996-97,,,,Award,Kia Motors,KIROY,
947,Allen,Iverson,Philadelphia 76ers,NBA Sporting News Most Valuable Player of the Year,,2000-01,,,,Award,Sporting News,SNMVP,
947,Allen,Iverson,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,
947,Allen,Iverson,,NBA All-Star,,1999-00,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2000-01,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2001-02,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2002-03,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2003-04,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2004-05,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2005-06,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2008-09,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2009-10,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2007-08,,,,Award,All-Star,,
947,Allen,Iverson,,NBA All-Star,,2006-07,,,,Award,All-Star,,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,2,2004-05,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,2,2005-06,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,1,2006-07,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Denver Nuggets,All-Defensive Team,1,2007-08,,,1610612743,Award,Kia Motors,KIADT,
948,Marcus,Camby,Toronto Raptors,All-Rookie Team,1,1996-97,,,1610612761,Award,Kia Motors,KIART,
948,Marcus,Camby,Denver Nuggets,NBA Defensive Player of the Year,,2006-07,,,,Award,Kia Motors,KDPYR,
948,Marcus,Camby,Denver Nuggets,NBA Player of the Week,,2004-05,,2005-03-06T00:00:00,West,Award,Kia Motors,KIPWK,
948,Marcus,Camby,Denver Nuggets,NBA Player of the Week,,2005-06,,2005-11-14T00:00:00,West,Award,Kia Motors,KIPWK,
948,Marcus,Camby,Toronto Raptors,NBA Rookie of the Month,,1996-97,03/01/1997,,,Award,Kia Motors,KIRMO,
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,All-Rookie Team,1,1996-97,,,1610612763,Award,Kia Motors,KIART,
949,Shareef,Abdur-Rahim,Atlanta Hawks,NBA Player of the Week,,2001-02,,2001-11-25T00:00:00,East,Award,Kia Motors,KIPWK,
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Rookie of the Month,,1996-97,02/01/1997,,,Award,Kia Motors,KIRMO,
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Rookie of the Month,,1996-97,12/01/1996,,,Award,Kia Motors,KIRMO,
949,Shareef,Abdur-Rahim,Vancouver Grizzlies,NBA Sporting News Rookie of the Year,,1996-97,,,,Award,Sporting News,SNROY,
949,Shareef,Abdur-Rahim,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,
949,Shareef,Abdur-Rahim,,NBA All-Star,,2001-02,,,,Award,All-Star,,
950,Stephon,Marbury,New Jersey Nets,All-NBA,3,1999-00,,,1610612751,Award,Kia Motors,KIANT,
950,Stephon,Marbury,Phoenix Suns,All-NBA,3,2002-03,,,1610612756,Award,Kia Motors,KIANT,
950,Stephon,Marbury,Minnesota Timberwolves,All-Rookie Team,1,1996-97,,,1610612750,Award,Kia Motors,KIART,
950,Stephon,Marbury,Minnesota Timberwolves,NBA Player of the Week,,1998-99,,1999-02-21T00:00:00,,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,New Jersey Nets,NBA Player of the Week,,2000-01,,2000-11-12T00:00:00,,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2001-02,,2001-12-02T00:00:00,West,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2002-03,,2002-12-01T00:00:00,West,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2002-03,,2003-01-12T00:00:00,West,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,New York Knicks,NBA Player of the Week,,2003-04,,2004-01-18T00:00:00,East,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,New York Knicks,NBA Player of the Week,,2004-05,,2005-01-02T00:00:00,East,Award,Kia Motors,KIPWK,
950,Stephon,Marbury,Minnesota Timberwolves,NBA Rookie of the Month,,1996-97,01/01/1997,,,Award,Kia Motors,KIRMO,
950,Stephon,Marbury,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,
950,Stephon,Marbury,,NBA All-Star,,2000-01,,,,Award,All-Star,,
950,Stephon,Marbury,,NBA All-Star,,2002-03,,,,Award,All-Star,,
951,Ray,Allen,Milwaukee Bucks,All-NBA,3,2000-01,,,1610612749,Award,Kia Motors,KIANT,
951,Ray,Allen,Seattle SuperSonics,All-NBA,2,2004-05,,,1610612760,Award,Kia Motors,KIANT,
951,Ray,Allen,Milwaukee Bucks,All-Rookie Team,2,1996-97,,,1610612749,Award,Kia Motors,KIART,
951,Ray,Allen,,Hall of Fame Inductee,,2018,,,,Award,Hall of Fame,,
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2000-01,,2001-04-15T00:00:00,,Award,Kia Motors,KIPWK,
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2001-02,,2001-11-04T00:00:00,East,Award,Kia Motors,KIPWK,
951,Ray,Allen,Milwaukee Bucks,NBA Player of the Week,,2001-02,,2002-01-13T00:00:00,East,Award,Kia Motors,KIPWK,
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2002-03,,2003-03-02T00:00:00,West,Award,Kia Motors,KIPWK,
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2003-04,,2004-01-11T00:00:00,West,Award,Kia Motors,KIPWK,
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2004-05,,2004-11-14T00:00:00,West,Award,Kia Motors,KIPWK,
951,Ray,Allen,Seattle SuperSonics,NBA Player of the Week,,2004-05,,2005-03-27T00:00:00,West,Award,Kia Motors,KIPWK,
951,Ray,Allen,Seattle SuperSonics,NBA Sportsmanship,,2002-03,,,,Award,Kia Motors,KSPRT,
951,Ray,Allen,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,
951,Ray,Allen,,NBA All-Star,,1999-00,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2000-01,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2001-02,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2007-08,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2008-09,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2010-11,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2003-04,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2004-05,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2005-06,,,,Award,All-Star,,
951,Ray,Allen,,NBA All-Star,,2006-07,,,,Award,All-Star,,
951,Ray,Allen,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,
951,Ray,Allen,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,
952,Antoine,Walker,Boston Celtics,All-Rookie Team,1,1996-97,,,1610612738,Award,Kia Motors,KIART,
952,Antoine,Walker,Boston Celtics,NBA Player of the Month,,2001-02,12/01/2001,,East,Award,Kia Motors,KIPMO,
952,Antoine,Walker,Boston Celtics,NBA Player of the Week,,2002-03,,2002-12-15T00:00:00,East,Award,Kia Motors,KIPWK,
952,Antoine,Walker,Boston Celtics,NBA Player of the Week,,2002-03,,2003-01-19T00:00:00,East,Award,Kia Motors,KIPWK,
952,Antoine,Walker,,NBA All-Star,,1997-98,,,,Award,All-Star,,
952,Antoine,Walker,,NBA All-Star,,2001-02,,,,Award,All-Star,,
952,Antoine,Walker,,NBA All-Star,,2002-03,,,,Award,All-Star,,
952,Antoine,Walker,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,
954,Kerry,Kittles,New Jersey Nets,All-Rookie Team,2,1996-97,,,1610612751,Award,Kia Motors,KIART,
954,Kerry,Kittles,New Jersey Nets,NBA Rookie of the Month,,1996-97,12/01/1996,,,Award,Kia Motors,KIRMO,
955,Samaki,Walker,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
959,Steve,Nash,Dallas Mavericks,All-NBA,3,2001-02,,,1610612742,Award,Kia Motors,KIANT,
959,Steve,Nash,Dallas Mavericks,All-NBA,3,2002-03,,,1610612742,Award,Kia Motors,KIANT,
959,Steve,Nash,Phoenix Suns,All-NBA,1,2004-05,,,1610612756,Award,Kia Motors,KIANT,
959,Steve,Nash,Phoenix Suns,All-NBA,1,2005-06,,,1610612756,Award,Kia Motors,KIANT,
959,Steve,Nash,Phoenix Suns,All-NBA,1,2006-07,,,1610612756,Award,Kia Motors,KIANT,
959,Steve,Nash,Phoenix Suns,All-NBA,2,2007-08,,,1610612756,Award,Kia Motors,KIANT,
959,Steve,Nash,Phoenix Suns,All-NBA,2,2009-10,,,1610612756,Award,Kia Motors,KIANT,
959,Steve,Nash,,Hall of Fame Inductee,,2018,,,,Award,Hall of Fame,,
959,Steve,Nash,Phoenix Suns,J. Walter Kennedy Citizenship,,2006-07,,,,Award,Kia Motors,KIWKC,
959,Steve,Nash,Phoenix Suns,NBA Most Valuable Player,,2004-05,,,,Award,Kia Motors,KIMVP,
959,Steve,Nash,Phoenix Suns,NBA Most Valuable Player,,2005-06,,,,Award,Kia Motors,KIMVP,
959,Steve,Nash,Dallas Mavericks,NBA Player of the Month,,2002-03,11/01/2002,,West,Award,Kia Motors,KIPMO,
959,Steve,Nash,Phoenix Suns,NBA Player of the Month,,2004-05,11/01/2004,,West,Award,Kia Motors,KIPMO,
959,Steve,Nash,Phoenix Suns,NBA Player of the Month,,2006-07,01/01/2007,,West,Award,Kia Motors,KIPMO,
959,Steve,Nash,Dallas Mavericks,NBA Player of the Week,,2001-02,,2001-12-16T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2004-05,,2004-12-26T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2004-05,,2005-02-13T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2005-06,,2005-11-28T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2005-06,,2006-01-08T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2006-07,,2006-12-10T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2006-07,,2007-01-21T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Player of the Week,,2006-07,,2007-01-28T00:00:00,West,Award,Kia Motors,KIPWK,
959,Steve,Nash,Phoenix Suns,NBA Sporting News Most Valuable Player of the Year,,2005-06,,,,Award,Sporting News,SNMVP,
959,Steve,Nash,Canada,Olympic Appearance,,2000,,,,Award,Olympic,Appearance,
959,Steve,Nash,,NBA All-Star,,2001-02,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2002-03,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2004-05,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2005-06,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2007-08,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2009-10,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2011-12,,,,Award,All-Star,,
959,Steve,Nash,,NBA All-Star,,2006-07,,,,Award,All-Star,,
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
969,Travis,Knight,Los Angeles Lakers,All-Rookie Team,2,1996-97,,,1610612747,Award,Kia Motors,KIART,
969,Travis,Knight,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,1999-00,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2000-01,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2001-02,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2002-03,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2003-04,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2005-06,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2006-07,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2007-08,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2008-09,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2009-10,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,1,2010-11,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-Defensive Team,2,2011-12,,,1610612747,Award,Kia Motors,KIADT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,3,1998-99,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,2,1999-00,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,2,2000-01,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2001-02,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2002-03,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2003-04,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,3,2004-05,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2005-06,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2006-07,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2007-08,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2008-09,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2009-10,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2010-11,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2011-12,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-NBA,1,2012-13,,,1610612747,Award,Kia Motors,KIANT,
977,Kobe,Bryant,Los Angeles Lakers,All-Rookie Team,2,1996-97,,,1610612747,Award,Kia Motors,KIART,
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2001-02,,,,Award,Kia Motors,KAMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2006-07,,,,Award,Kia Motors,KAMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2008-09,,,,Award,Kia Motors,KAMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA All-Star Most Valuable Player,,2010-11,,,,Award,Kia Motors,KAMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA Finals Most Valuable Player,,2008-09,,,,Award,Kia Motors,KFMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA Finals Most Valuable Player,,2009-10,,,,Award,Kia Motors,KFMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA Most Valuable Player,,2007-08,,,,Award,Kia Motors,KIMVP,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2000-01,12/01/2000,,,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2001-02,11/01/2001,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2002-03,01/01/2003,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2003-04,03/01/2004,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2005-06,01/01/2006,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2005-06,04/01/2006,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,03/01/2007,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,04/01/2007,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2006-07,12/01/2006,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,02/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2007-08,04/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,01/01/2009,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2008-09,12/01/2008,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2009-10,12/01/2009,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2010-11,03/01/2011,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2011-12,01/01/2012,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Month,,2012-13,02/01/2013,,West,Award,Kia Motors,KIPMO,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,1999-00,,2000-04-17T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2000-01,,2000-12-24T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2001-11-04T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2001-02,,2002-01-20T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-11-03T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2002-12-08T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-01-12T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2002-03,,2003-02-23T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-02-22T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2003-04,,2004-03-29T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-11-07T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-19T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2005-12-26T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-01-22T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2005-06,,2006-04-16T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-18T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2006-07,,2007-03-25T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-01-13T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-03-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2007-08,,2008-04-06T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2008-12-29T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-01-12T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-03-16T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-11-23T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-21T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2009-12-28T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-02T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2011-12,,2012-01-09T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-02-19T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-03-04T00:00:00,West,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,Los Angeles Lakers,NBA Player of the Week,,2012-13,,2013-04-08T00:00:00,,Award,Kia Motors,KIPWK,
977,Kobe,Bryant,USA,Olympic Gold Medal,,2008,,,,Award,Olympic,Gold,
977,Kobe,Bryant,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
977,Kobe,Bryant,,NBA All-Star,,1997-98,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,1999-00,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2000-01,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2001-02,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2002-03,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2003-04,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2004-05,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2005-06,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2006-07,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2007-08,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2008-09,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2009-10,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2010-11,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2011-12,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2012-13,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2013-14,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2014-15,,,,Award,All-Star,,
977,Kobe,Bryant,,NBA All-Star,,2015-16,,,,Award,All-Star,,
977,Kobe,Bryant,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,
977,Kobe,Bryant,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
977,Kobe,Bryant,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,
977,Kobe,Bryant,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,
977,Kobe,Bryant,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,
978,Peja,Stojakovic,Sacramento Kings,All-NBA,2,2003-04,,,1610612758,Award,Kia Motors,KIANT,
978,Peja,Stojakovic,Sacramento Kings,NBA Player of the Month,,2003-04,11/01/2003,,West,Award,Kia Motors,KIPMO,
